entity,n-revs
walter-client/migrations/migrations/1610666024104_alter_table_app_used_widgets_drop_column_notes/up.sql,2
walter-client/src/App.css,2
integrations/event-broker/env.py,2
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/ActiveIntentsState.tsx,2
walter-server/walter_tornado/endpoint_handlers/login.py,2
walter-client/src/tracking/track-voice-event.ts,2
walter-client/migrations/migrations/1610668162793_alter_table_app_widget_templates_alter_column_name/down.sql,2
walter-client/packages/ai-director/src/pages/AgentProgression/BehaviorHeatMap/index.tsx,2
integrations/zoom/daemon/start.sh,1
db/migrations/migrations/1600989542449_triggers_widget_prediction_updates_for_ai_agent/up.sql,1
walter-client/src/util/chat-metadata-store.ts,1
db/migrations/migrations/1599870482000_alter_table_app_agent_should_do_behavior_alter_column_agent_behavior_id/up.sql,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/SelectionWidgetWrapper.tsx,1
walter-client/packages/ai-director/src/components/ActiveMomentsProvider/active-moments.gql.ts,1
walter-client/packages/ai-director/src/utils/route-util.ts,1
audio-integrations/zoom/daemon/pulse-client.conf,1
db/migrations/metadata/query_collections.yaml,1
walter-server/walter_tornado/webm_parser.py,1
db/migrations/migrations/1595465857035_set_fk_app_widget_predictions_message_id/up.sql,1
walter-client/migrations/migrations/1599870942022_alter_table_app_agent_behaviors_alter_column_id/up.sql,1
db/migrations/migrations/1612577350794_alter_table_app_moment_detections_alter_column_created_at/down.sql,1
db/migrations/migrations/1612572921931_create_table_app_moments/down.sql,1
walter-client/callflows/example_structure.html,1
walter-client/packages/ai-director/src/components/PageTracker/index.tsx,1
walter-client/migrations/migrations/1600904512282_rename_table_app_manual_triggers/up.sql,1
walter-client/config-overrides.js,1
walter-server/bin/utils/functions.py,1
experimental/el-kb-scraper/elkb/__init__.py,1
db/migrations/migrations/1618789316773_create_intents_dataset_examples/up.sql,1
integrations/amazon-connect/amazon_kinesis.py,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/ChatsListDrawer/ChatsListDrawer.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/BehaviorHeatMap/index.tsx,1
walter-server/config_template.sh,1
walter-client/src/netlify-functions/utils/get-hasura-url.ts,1
db/migrations/migrations/1583797632105_set_fk_public_user_agent_profiles_chatflow_id/down.sql,1
db/migrations/migrations/1612542672199_create_table_app_callflow/down.sql,1
windows/AudiograbTest/AudiograbTest.sln,1
db/migrations/migrations/1600998531019_squashed/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/ChatsListDrawer/agent-progression-chat-list.gql.tsx,1
db/migrations/migrations/1600887077096_intents_and_triggers_updates/down.sql,1
walter-client/packages/ai-director/src/components/BehaviorLabelList/View.tsx,1
walter-client/packages/ai-director/src/utils/analytics.ts,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/BehaviorHeatMap/Styled.tsx,1
walter-client/src/pages/DemoPage/messages-subscription.gql.ts,1
db/migrations/migrations/1619799724464_create_table_app_chat_dispositions/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/FakeData/fake_agent_progression_chats.json,1
walter-client/src/util/use-previous.ts,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/ChatsListDrawer/Styled.tsx,1
windows/recorder_app/index.css,1
cronjobs/AgentProgression/Makefile,1
walter-client/migrations/migrations/1603221890430_alter_table_app_triggers_alter_column_intent_id/up.sql,1
walter-client/packages/ai-director/src/components/ChatSearchExampleListener/context.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/ChatsListDrawer/BehaviorConversationExampleWithModal.tsx,1
walter-client/src/components/Chat/Callflow/index.tsx,1
db/migrations/migrations/1599823508859_create_table_app_intents/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/BehaviorHeatMap/BehaviorHeatMap.tsx,1
db/utils/upload-callflow-behaviors.js,1
db/migrations/migrations/1603782428689_alter_table_app_used_widgets_add_column_widget_template_id/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/BehaviorHeatMap/View.tsx,1
audio-integrations/zoom/calendar/hasura.js,1
walter-client/src/demo-script-utils.ts,1
db/migrations/migrations/1599868239341_create_table_app_intent_detections/down.sql,1
db/.graphqlrc,1
windows/electron_app/licenses.py,1
walter-client/migrations/migrations/1595462220751_create_table_app_widget_predictions/down.sql,1
integrations/amazon-connect/Dockerfile,1
walter-server/bin/requirements.txt,1
walter-client/callflows/README.md,1
windows/audiograb_lib/pch.cpp,1
db/migrations/migrations/1599862526697_alter_table_app_manual_triggers_add_column_intents_id/up.sql,1
walter-client/src/components/Intercom/BigVersion.tsx,1
walter-client/migrations/migrations/1600998531019_squashed/up.sql,1
chrome-extensions/cresta-for-outreach/popup.html,1
walter-server/presubmit-tests.sh,1
integrations/zoom/daemon/zoom-web-app/index.html,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/search-chats.gql.tsx,1
db/migrations/migrations/1612665847657_alter_table_app_moment_detections_alter_column_data/up.sql,1
walter-client/src/demos/CardContainer.tsx,1
db/migrations/migrations/1612577053765_alter_table_app_moments_alter_column_created_at/up.sql,1
walter-client/packages/ai-director/src/components/IntentSearch/Container.tsx,1
audio-integrations/zoom/daemon/zoom-web-app/localhost.crt,1
db/migrations/migrations/1609361806231_alter_table_app_used_widgets_alter_column_widget_template_id/up.sql,1
experimental/el-kb-scraper/elkb/pipelines.py,1
ai-agent/src/config.ts,1
windows/cisco_cti_monitor/.gitignore,1
db/migrations/migrations/1601494279779_alter_table_app_triggers_add_check_constraint_has_checklist_or_hint_template/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/Group/BehaviorHeatMap/View.tsx,1
walter-client/migrations/migrations/1595465721176_alter_table_app_widget_predictions_add_column_message_id/up.sql,1
integrations/zoom/calendar/hasura.js,1
walter-client/migrations/migrations/1583797632105_set_fk_public_user_agent_profiles_chatflow_id/up.sql,1
models/actions/refreshable_classifiers.py,1
cronjobs/AgentProgression/package-lock.json,1
walter-client/src/components/SectionDivider/index.tsx,1
db/migrations/migrations/1614020363185_alter_table_app_triggers_add_column_updated_at/up.sql,1
walter-client/migrations/hasura-macos,1
db/migrations/migrations/1594961784989_copy_existing_tables_to_app_schema/down.sql,1
windows/electron_app/configuration/staging/credit-pros.json,1
walter-client/migrations/migrations/1602560794122_new_checklist_experience_with_used_widgets/down.sql,1
walter-client/packages/ai-director/src/components/EngagementIdSearch/Container.tsx,1
windows/cisco_cti_monitor/src/cisco-cti/cti-messages.ts,1
walter-client/packages/ai-director/src/pages/AgentProgression/Group/BehaviorHeatMap/Container.tsx,1
walter-client/migrations/migrations/1583963063375_alter_table_public_chatflows_drop_column_user_id/up.sql,1
walter-client/packages/ai-director/src/pages/ConversationDetails/ChatList/ChatList.tsx,1
walter-client/migrations/migrations/1597938989432_alter_table_app_messages_add_column_platform_timestamp/down.sql,1
integrations/zoom/calendar/yarn.lock,1
db/migrations/migrations/1603296340596_switch_to_widget_templates/up.sql,1
walter-client/src/demos/demo-script-subscription.gql.ts,1
walter-client/src/demos/FlowBar/breadcrumb.css,1
walter-server/bin/walter-server-scale-test.py,1
walter-client/packages/ai-director/src/pages/AgentProgression/ProgressionComponentPicker/index.tsx,1
walter-client/packages/ai-director/src/assets/trash.svg,1
audio-integrations/zoom/daemon/zoom-web-app/yarn.lock,1
db/migrations/migrations/1595465737347_set_fk_app_widget_predictions_chat_id/up.sql,1
.dockerignore,1
walter-client/packages/ai-director/src/components/IntentExampleFastAddMenu/insert-intents.gql.ts,1
walter-client/migrations/migrations/1595444954770_drop_tables_in_public_schema/up.sql,1
audio-integrations/zoom/daemon/index.js,1
walter-client/migrations/migrations/1600060412033_alter_table_app_manual_triggers_add_column_name/up.sql,1
ai-agent/package.json,1
integrations/zoom/daemon/zoom-web-app/yarn.lock,1
audio-integrations/zoom/daemon/zoom-web-app/js/meeting.js,1
integrations/cresta-for-outreach/manifest.json,1
db/migrations/migrations/1597960156674_add_taxonomy_table/up.sql,1
walter-client/callflows/exampleexport.html,1
walter-client/migrations/metadata/actions.yaml,1
walter-client/migrations/migrations/1600083325709_alter_table_app_manual_triggers_alter_column_name/up.sql,1
db/migrations/migrations/1595465721176_alter_table_app_widget_predictions_add_column_message_id/up.sql,1
walter-client/migrations/migrations/1600887077096_intents_and_triggers_updates/down.sql,1
walter-client/migrations/migrations/1601511512345_alter_table_app_intents_add_column_updated_at/up.sql,1
walter-client/packages/ai-director/src/components/MessageWindowModal/View.tsx,1
db/migrations/migrations/1583797421166_alter_table_public_chats_add_column_chatflow_id/up.sql,1
walter-client/migrations/migrations/1595465838225_alter_table_app_widget_predictions_alter_column_message_id/up.sql,1
walter-client/src/components/Chat/Callflow/Widgets/insert-moment-detection.gql.tsx,1
db/migrations/migrations/1620950038714_create_agent_did_do_behavior_message_index/down.sql,1
walter-client/src/components/Chat/TimeElapedDisplay.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/BehaviorHeatMap/index.tsx,1
walter-client/migrations/migrations/1599870482000_alter_table_app_agent_should_do_behavior_alter_column_agent_behavior_id/down.sql,1
db/migrations/migrations/1620695175727_alter_table_app_user_ui_settings_add_column_use_cresta_lite/up.sql,1
walter-client/migrations/migrations/1602585273420_alter_table_app_chats_add_column_audio_analysis/down.sql,1
walter-client/src/tracking-components/CallLength.tsx,1
walter-client/src/util/phone-number.ts,1
walter-client/src/demos/demo-scripts/usbank.js,1
audio-integrations/zoom/.gitignore,1
walter-client/src/pages/DemoPage/notes-query.gql.tsx,1
integrations/event-broker/presubmit-tests.sh,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/TitleWrapper.tsx,1
walter-client/migrations/migrations/1595462220751_create_table_app_widget_predictions/up.sql,1
db/migrations/migrations/1612663586180_alter_table_app_moments_alter_column_name/up.sql,1
db/migrations/migrations/1599862584028_set_fk_app_manual_triggers_intents_id/up.sql,1
walter-client/migrations/migrations/1599862526697_alter_table_app_manual_triggers_add_column_intents_id/down.sql,1
integrations/event-broker/event_broker/utils.py,1
walter-client/migrations/migrations/1601061512733_replace_manual_trigger_with_trigger/down.sql,1
walter-client/migrations/metadata/query_collections.yaml,1
integrations/zoom/calendar/Makefile,1
db/migrations/migrations/1619799224232_create_table_app_dispositions/down.sql,1
audio-integrations/zoom/calendar/calendar.js,1
walter-client/src/tracking/get-segment-key.ts,1
walter-client/set-git-data-to-env.js,1
walter-client/src/netlify-functions/build-hash-version.ts,1
db/migrations/migrations/1612576088670_alter_table_app_moment_detections_alter_column_created_at/down.sql,1
windows/cisco_cti_monitor/public/index.css,1
walter-client/packages/ai-director/src/components/DateRangeSearch/View.tsx,1
walter-client/packages/ai-director/src/components/BehaviorLabelList/IntentExampleList.tsx,1
walter-client/migrations/migrations/1603407317524_alter_table_app_intents_drop_column_active/up.sql,1
windows/AudiograbTest/AudiograbTest.vcxproj.filters,1
walter-client/src/demos/GuidanceBlock.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/BehaviorHeatMap/agent-progression-all-agents.gql.ts,1
walter-server/walter_tornado/endpoint_handlers/websocket_audio.py,1
walter-client/migrations/migrations/1597261128236_create_table_app_manual_triggers/up.sql,1
walter-client/packages/ai-director/src/assets/double-arrow.svg,1
windows/audiograb_lib/pch.h,1
db/migrations/migrations/1620367998556_alter_table_app_user_agent_profiles_add_column_agent_platform_config/up.sql,1
walter-client/packages/ai-director/src/components/IntentSearch/IntentSelectionProvider.tsx,1
db/migrations/migrations/1601511512345_alter_table_app_intents_add_column_updated_at/up.sql,1
walter-client/packages/ai-director/src/components/BehaviorLabelList/BehaviorLabelList.tsx,1
walter-client/src/util/are-we-in-actual-prod.ts,1
integrations/zoom/calendar/cluster-role.yaml,1
walter-server/walter_tornado/endpoint_handlers/event_loop.py,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/ChatsListDrawer/agent-progression-chat-list.gql.tsx,1
walter-client/src/components/Chat/queries/used-widgets-query.gql.ts,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/ProgressionComponentPicker/index.tsx,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/agents-and-teams.gql.ts,1
walter-client/src/pages/CallflowEditorPage/index.tsx,1
integrations/cisco-cti/package-lock.json,1
walter-client/src/tracking-components/BetweenCallLength.tsx,1
db/migrations/migrations/1601066505023_alter_table_app_intents_alter_column_use_special_model/up.sql,1
integrations/cisco-cti/src/cti-parser.ts,1
walter-client/src/SharedGlobalStyles.tsx,1
db/migrations/migrations/1614282477413_alter_table_app_messages_add_column_updated_at/up.sql,1
db/migrations/migrations/1614634571688_alter_table_app_moments_add_column_check_agent_messages/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/BehaviorHeatMap/View.tsx,1
walter-client/src/components/UserSettings/UserSettingsFetcher.tsx,1
walter-client/packages/ai-director/src/pages/ConversationView/ChatTuneInListener.tsx,1
walter-client/migrations/migrations/1595465737347_set_fk_app_widget_predictions_chat_id/down.sql,1
db/migrations/migrations/1611181990485_set_fk_app_agent_did_do_behavior_agent_profile_id/down.sql,1
db/migrations/migrations/1610666024104_alter_table_app_used_widgets_drop_column_notes/up.sql,1
db/migrations/migrations/1602493167060_edit_atriggers_permissions/down.sql,1
walter-client/migrations/migrations/1600910888712_insert_roles/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/index.tsx,1
db/migrations/migrations/1619799724464_create_table_app_chat_dispositions/up.sql,1
walter-client/packages/ai-director/src/pages/ConversationView/Panel/Styled.tsx,1
walter-client/packages/ai-director/src/utils/track-voice-event.ts,1
walter-client/packages/ai-director/src/components/DatePickerNormalized/NormalizeDate.ts,1
walter-client/src/pages/CallflowEditorPage/BatchIntentCreator.tsx,1
walter-client/migrations/migrations/1599829825864_alter_table_app_intent_examples_alter_column_manual_text/up.sql,1
windows/electron_app/windows-app-icon_1x.png,1
integrations/zoom/.gitignore,1
integrations/cisco-cti/.gitignore,1
integrations/zoom/daemon/zoom-web-app/js/meeting.js,1
walter-client/src/components/Chat/Callflow/insert-moment-detection.gql.tsx,1
db/migrations/migrations/1601509269975_create_dev_schema_demo_scripts_table/down.sql,1
walter-client/src/components/Notes/icons-paper-plane.svg,1
db/migrations/migrations/1602037599505_add_intent_audio_examples/down.sql,1
audio-integrations/zoom/daemon/package.json,1
experimental/el-kb-scraper/elkb/settings.py,1
db/migrations/migrations/1610668162793_alter_table_app_widget_templates_alter_column_name/up.sql,1
windows/audiograb/external/opusenc/opusenc.h,1
db/migrations/migrations/1601511512345_alter_table_app_intents_add_column_updated_at/down.sql,1
walter-client/packages/ai-director/src/components/MessageTranscript/index.tsx,1
walter-client/migrations/migrations/1602048163557_add_triggers_support/up.sql,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/intent-detections.gql.tsx,1
db/migrations/migrations/1583797491890_set_fk_public_chats_chatflow_id/down.sql,1
bin/good-intent/requirements.txt,1
walter-client/src/pages/DemoPage/DemoPage.tsx,1
walter-client/src/pages/CallflowEditorPage/insert-callflow-intents.gql.ts,1
walter-client/packages/ai-director/src/components/BehaviorLabelList/index.tsx,1
windows/electron_app/configuration/prod/credit-pros.json,1
db/migrations/migrations/1583963063375_alter_table_public_chatflows_drop_column_user_id/up.sql,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/intents-dataset-subscription.gql.tsx,1
integrations/cresta-for-outreach/background.js,1
audio-integrations/zoom/daemon/Dockerfile,1
windows/cisco_cti_monitor/src/cisco-cti/cti-util.ts,1
db/migrations/migrations/1599870495153_alter_table_app_agent_did_do_behavior_alter_column_agent_behavior_id/down.sql,1
db/migrations/migrations/1602048163557_add_triggers_support/down.sql,1
walter-client/packages/ai-director/src/components/ActiveMomentsProvider/index.tsx,1
db/apply-migrations.staging.sh,1
cronjobs/AgentProgression/yarn.lock,1
walter-client/migrations/migrations/1602585273420_alter_table_app_chats_add_column_audio_analysis/up.sql,1
walter-server/bin/utils/google_transcribe.py,1
db/migrations/migrations/1600887077096_intents_and_triggers_updates/up.sql,1
walter-client/migrations/migrations/1600998531019_squashed/down.sql,1
walter-client/packages/ai-director/src/components/ChatSearchMatchBadge/index.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/HeatMap/FixedBox.tsx,1
db/migrations/migrations/1583797491890_set_fk_public_chats_chatflow_id/up.sql,1
notebooks/PlayingWithEmbeddings.ipynb,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/ChatsListDrawer/BehaviorTracking.tsx,1
db/migrations/migrations/1599870482000_alter_table_app_agent_should_do_behavior_alter_column_agent_behavior_id/down.sql,1
db/migrations/metadata/cron_triggers.yaml,1
audio-integrations/zoom/daemon/zoom-web-app/favicon.ico,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/GPT3Creator.tsx,1
walter-client/migrations/migrations/1602037599505_add_intent_audio_examples/up.sql,1
walter-client/migrations/migrations/1599829825864_alter_table_app_intent_examples_alter_column_manual_text/down.sql,1
walter-client/packages/ai-director/src/components/LiveAudioTranscript/new-chat-messages-subscription.gql.ts,1
chrome-extensions/cresta-for-outreach/images/cresta64.png,1
walter-client/packages/ai-director/src/pages/AgentProgression/BehaviorHeatMap/Styled.tsx,1
walter-client/migrations/metadata/version.yaml,1
experimental/kb/.gitignore,1
db/migrations/migrations/1583797568115_alter_table_public_chatflows_add_column_title/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/Group/BehaviorHeatMap/BehaviorHeatMap.tsx,1
db/migrations/migrations/1619167908361_create_sdx_index_on_chat_id/up.sql,1
walter-client/packages/ai-director/src/pages/ConversationDetails/ChatList/OnlineAgentsContext.tsx,1
windows/audiograb_lib/audiograb_lib.vcxproj,1
db/migrations/migrations/1614909398921_alter_table_app_intents_drop_column_check_visitor_messages/down.sql,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/agents-and-teams-for-select.gql.ts,1
db/migrations/migrations/1612594320328_set_fk_app_moment_detections_message_id/up.sql,1
walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/index.tsx,1
chrome-extensions/.gitignore,1
windows/electron_app/configuration/staging/earthlink.json,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/StageListState.tsx,1
walter-client/packages/ai-director/src/components/WidgetTemplateSearch/WidgetTemplateSelectionProvider.tsx,1
db/migrations/migrations/1583963063375_alter_table_public_chatflows_drop_column_user_id/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/ChatsListDrawer/index.tsx,1
windows/electron_app/configuration/prod/homepoint.json,1
walter-client/packages/ai-director/src/pages/ConversationDetails/ChatList/Styled.tsx,1
walter-client/src/components/UserSettings/index.tsx,1
walter-client/src/components/Timer.tsx,1
integrations/zoom/daemon/Makefile,1
db/migrations/migrations/1603296340596_switch_to_widget_templates/down.sql,1
db/migrations/migrations/1600904422238_alter_table_app_checklist_templates_alter_column_created_at/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/BehaviorHeatMap/BehaviorHeatMap.tsx,1
audio-integrations/zoom/calendar/README.md,1
walter-client/migrations/migrations/1583962902510_delete_fk_public_chatflows_chatflows_user_id_fkey/up.sql,1
chrome-extensions/cresta-for-outreach/images/cresta128.png,1
walter-client/migrations/migrations/1600083325709_alter_table_app_manual_triggers_alter_column_name/down.sql,1
db/migrations/migrations/1614634584388_alter_table_app_moments_add_column_check_visitor_messages/down.sql,1
db/migrations/migrations/1614020363185_alter_table_app_triggers_add_column_updated_at/down.sql,1
db/migrations/metadata/version.yaml,1
walter-client/packages/ai-director/src/components/DateRangeSearch/DateRangeSearch.tsx,1
db/migrations/metadata/actions.yaml,1
walter-client/src/util/notify-walter-server-logout.ts,1
db/migrations/migrations/1612573979040_create_table_app_moment_detections/down.sql,1
walter-client/src/netlify-functions/build-hash-version-function/types.ts,1
walter-client/src/pages/DemoPage/index.tsx,1
agent-progression-api/utils.py,1
walter-client/packages/ai-director/src/pages/ConversationView/Panel/index.tsx,1
db/migrations/migrations/1612573979040_create_table_app_moment_detections/up.sql,1
agent-progression-api/Dockerfile,1
db/migrations/migrations/1612591123599_create_table_app_agent_did_do_behavior_triggers/up.sql,1
walter-client/migrations/migrations/1599823508859_create_table_app_intents/up.sql,1
walter-server/bin/make-outbound-call.py,1
walter-server/bin/transcribe-mono-audio.py,1
db/migrations/migrations/1614282522591_alter_table_app_messages_alter_column_updated_at/down.sql,1
windows/audiograb_lib/audiograb_lib.sln,1
walter-client/tsconfig.production.json,1
walter-client/src/components/TrackingListener/index.tsx,1
walter-client/src/pages/DemoPage/widgets-predictions-subscription.gql.ts,1
walter-client/packages/ai-director/src/components/IntentSearch/IntentSearch.tsx,1
bin/yarn.lock,1
walter-client/packages/ai-director/src/components/FullTextSearch/View.tsx,1
walter-client/src/demos/types.ts,1
walter-client/migrations/migrations/1599870495153_alter_table_app_agent_did_do_behavior_alter_column_agent_behavior_id/up.sql,1
models/actions/Makefile,1
db/migrations/migrations/1583962902510_delete_fk_public_chatflows_chatflows_user_id_fkey/down.sql,1
walter-client/migrations/migrations/1600894036075_create_checklist_templates_and_checklist_items/down.sql,1
walter-client/src/components/Chat/Callflow/FlowBar/index.tsx,1
walter-client/migrations/hasura-linux,1
walter-client/src/components/RefreshAppLink/index.tsx,1
audio-integrations/zoom/calendar/create-zoom-daemon.sh,1
walter-client/src/demo-script.js,1
walter-client/migrations/migrations/1603782801279_set_fk_app_used_widgets_widget_template_id/up.sql,1
db/migrations/migrations/1603221890430_alter_table_app_triggers_alter_column_intent_id/up.sql,1
walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/CallFlowBehavior.tsx,1
integrations/event-broker/tests/test_redis_publisher.py,1
walter-client/src/demos/ProductRecommendation.tsx,1
walter-client/packages/ai-director/src/pages/ConversationView/HoverIndicator.tsx,1
windows/audiograb/audiograb_lib.vcxproj.filters,1
db/migrations/migrations/1599862584028_set_fk_app_manual_triggers_intents_id/down.sql,1
bin/good-intent/README.md,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/all-intents.gql.tsx,1
walter-client/src/pages/playback-query.gql.tsx,1
walter-client/migrations/migrations/1600887077096_intents_and_triggers_updates/up.sql,1
walter-client/migrations/migrations/1599870482000_alter_table_app_agent_should_do_behavior_alter_column_agent_behavior_id/up.sql,1
db/migrations/migrations/1614049255580_create_table_app_intents_hyperparameters/down.sql,1
db/migrations/migrations/1614282477413_alter_table_app_messages_add_column_updated_at/down.sql,1
walter-client/src/components/Chat/SleepnumberWidgets/ActiveWidgetBase.tsx,1
walter-client/migrations/migrations/1601511512345_alter_table_app_intents_add_column_updated_at/down.sql,1
walter-client/src/components/EndCallButton/end-chat-mutation.gql.tsx,1
db/migrations/migrations/1602037599505_add_intent_audio_examples/up.sql,1
walter-client/migrations/migrations/1594846250474_alter_table_public_notes_add_column_text_area/down.sql,1
walter-client/migrations/migrations/1602493167060_edit_atriggers_permissions/up.sql,1
db/migrations/migrations/1599823508859_create_table_app_intents/down.sql,1
walter-client/migrations/migrations/1604093808968_drop_table_app_taxonomy/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/Group.tsx,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/Container.tsx,1
audio-integrations/zoom/daemon/zoom-web-app/meeting.html,1
walter-client/packages/ai-director/src/components/WidgetTemplateSearch/View.tsx,1
walter-client/src/demos/GuidanceCard.tsx,1
db/migrations/migrations/1594845887113_alter_table_public_chatflows_drop_column_notes_init_values/up.sql,1
db/migrations/migrations/1612594320328_set_fk_app_moment_detections_message_id/down.sql,1
walter-client/src/components/DumbChecker/insert-widget-prediction.tsx,1
walter-client/packages/ai-director/src/components/WidgetTemplateSearch/get-active-widget-template-id.gql.ts,1
walter-client/packages/ai-director/src/components/StreamingAudioPlayer/StreamingAudioPlayerProvider.tsx,1
db/migrations/migrations/1612576075395_alter_table_app_moment_detections_add_column_data/down.sql,1
db/migrations/migrations/1619799224232_create_table_app_dispositions/up.sql,1
windows/electron_app/configuration/prod/earthlink.json,1
walter-client/migrations/migrations/1594961784989_copy_existing_tables_to_app_schema/down.sql,1
walter-client/packages/ai-director/src/assets/plus-icon.svg,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/ChatsListDrawer/ChatsListDrawer.tsx,1
db/migrations/migrations/1620367998556_alter_table_app_user_agent_profiles_add_column_agent_platform_config/down.sql,1
db/migrations/migrations/1611721790468_insert_speaker_role_types/up.sql,1
chrome-extensions/cresta-for-outreach/outreach-observer.js,1
db/migrations/migrations/1595462220751_create_table_app_widget_predictions/up.sql,1
walter-client/src/demos/demo-scripts/vivint.js,1
walter-client/src/netlify-functions/utils/notify-walter-server-login.ts,1
integrations/amazon-connect/requirements.txt,1
walter-client/migrations/migrations/1595465715005_alter_table_app_widget_predictions_add_column_chat_id/down.sql,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/RouteWhitelistSelect.tsx,1
integrations/zoom/daemon/Dockerfile,1
walter-client/migrations/migrations/1583797421166_alter_table_public_chats_add_column_chatflow_id/down.sql,1
db/migrations/migrations/1600904428650_alter_table_app_checklist_items_alter_column_created_at/down.sql,1
walter-client/packages/ai-director/src/components/DateRangeSearch/index.tsx,1
walter-client/migrations/migrations/1600904536984_alter_table_app_widget_predictions_alter_column_manual_trigger_id/up.sql,1
walter-client/migrations/migrations/1595465721176_alter_table_app_widget_predictions_add_column_message_id/down.sql,1
walter-client/migrations/metadata/functions.yaml,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/TrashWidgetButton.tsx,1
walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/CheckBox.tsx,1
walter-client/src/demos/README.md,1
walter-client/migrations/migrations/1594846250474_alter_table_public_notes_add_column_text_area/up.sql,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/WidgetTextFieldEditor.tsx,1
db/migrations/migrations/1601494279779_alter_table_app_triggers_add_check_constraint_has_checklist_or_hint_template/down.sql,1
walter-client/util-scripts/create-user.js,1
bin/upload-keywords.py,1
walter-client/packages/ai-director/src/components/ActiveIntentsProvider/index.tsx,1
audio-integrations/zoom/daemon/zoom-web-app/js/tool.js,1
integrations/cresta-for-outreach/outreach-observer.js,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/index.tsx,1
experimental/el-kb-scraper/elkb/items.py,1
db/migrations/migrations/1601509269975_create_dev_schema_demo_scripts_table/up.sql,1
walter-client/.gitignore,1
audio-integrations/zoom/daemon/Makefile,1
walter-client/src/components/DumbChecker/insert-did-do-behavior.gql.tsx,1
walter-client/packages/ai-director/src/Redirect.sx,1
walter-client/src/components/Chat/SleepnumberWidgets/FinishedWidget.tsx,1
walter-client/src/components/ElectronTitleBar/index.tsx,1
walter-client/src/UsedWidgetsProvider/index.tsx,1
audio-integrations/zoom/calendar/cluster-role.yaml,1
walter-client/src/demos/demo-scripts/verizon.js,1
walter-client/migrations/migrations/1601509269975_create_dev_schema_demo_scripts_table/up.sql,1
walter-client/src/components/IdentifyCaller/IdentifyCaller.tsx,1
agent-progression-api/env.py,1
walter-client/migrations/migrations/1597261128236_create_table_app_manual_triggers/down.sql,1
integrations/event-broker/event_broker/connectors/hoducc_session_monitor.py,1
db/migrations/migrations/1602560794122_new_checklist_experience_with_used_widgets/up.sql,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/SearchMessagesInChats.tsx,1
db/migrations/migrations/1600998531019_squashed/up.sql,1
walter-client/src/demos/demo-scripts/comcast.js,1
walter-client/packages/ai-director/src/components/EngagementIdSearch/EngagementIdSearchProvider.tsx,1
